Data Line,Correctness,Loss,Predicted,Actual
1,false,0.150079,3,5,0.556774
2,true,0.008880,0,0,0.782214
3,false,0.150430,3,4,0.546369
4,false,0.150079,3,1,0.556774
5,false,0.150079,3,9,0.556774
6,false,0.150037,3,2,0.556774
7,false,0.150079,3,1,0.556774
8,true,0.038724,3,3,0.556774
9,false,0.150079,3,1,0.556774
10,false,0.148826,3,4,0.556774
11,true,0.038724,3,3,0.556774
12,false,0.150079,3,5,0.556774
13,true,0.038724,3,3,0.556774
14,false,0.062729,3,6,0.556774
15,false,0.150079,3,1,0.556774
16,false,0.150079,3,7,0.556774
17,false,0.150037,3,2,0.556774
18,false,0.150079,3,8,0.556774
19,false,0.062729,3,6,0.556774
20,false,0.150079,3,9,0.556773
21,false,0.148826,3,4,0.556773
22,false,0.170614,3,0,0.824881
23,false,0.150079,3,9,0.556773
24,false,0.150079,3,1,0.556773
25,false,0.150079,3,1,0.556773
26,false,0.150037,3,2,0.556773
27,false,0.148826,3,4,0.556773
28,true,0.038724,3,3,0.556773
29,false,0.150037,3,2,0.556773
30,false,0.150079,3,7,0.556773
31,true,0.049709,3,3,0.394873
32,false,0.150079,3,8,0.556774
33,false,0.062729,3,6,0.556774
34,false,0.150079,3,9,0.556774
35,false,0.150079,3,0,0.556774
36,true,0.002459,5,5,0.873704
37,false,0.062726,3,6,0.556763
38,false,0.150079,3,0,0.556763
39,false,0.150079,3,7,0.556763
40,false,0.062726,3,6,0.556763
41,false,0.150079,3,1,0.556763
42,false,0.150079,3,8,0.556763
43,false,0.147968,1,7,0.649689
44,false,0.150079,3,9,0.556763
45,false,0.056352,6,3,0.430508
46,false,0.150079,3,9,0.556766
47,false,0.150079,3,8,0.556766
48,false,0.150079,3,5,0.556766
49,false,0.131551,0,9,0.415166
50,true,0.038725,3,3,0.556767
51,false,0.126631,0,3,0.417471
52,true,0.000306,0,0,0.955613
53,false,0.150079,3,7,0.556777
54,false,0.148826,3,4,0.556777
55,false,0.150079,3,9,0.556777
56,false,0.150079,3,8,0.556777
57,true,0.000148,0,0,0.970672
58,false,0.150079,3,9,0.556777
59,false,0.148826,3,4,0.556777
60,false,0.150079,3,1,0.556777
61,false,0.137423,0,4,0.496486
62,false,0.148826,3,4,0.556777
63,false,0.062729,3,6,0.556777
64,false,0.150079,3,0,0.556777
65,false,0.148826,3,4,0.556777
66,false,0.173103,6,5,0.842708
67,false,0.062729,3,6,0.556777
68,false,0.150079,3,1,0.556777
69,true,0.049372,0,0,0.418348
70,false,0.150079,3,0,0.556779
71,false,0.150079,3,1,0.556779
72,false,0.150079,3,7,0.556779
73,false,0.150079,3,1,0.556779
74,false,0.062730,3,6,0.556779
75,true,0.038723,3,3,0.556779
76,false,0.150079,3,0,0.556779
77,false,0.150037,3,2,0.556779
78,false,0.150079,3,1,0.556779
79,false,0.150079,3,1,0.556779
80,false,0.150079,3,7,0.556779
81,false,0.150079,3,9,0.556779
82,false,0.150079,3,0,0.556779
83,false,0.150037,3,2,0.556779
84,false,0.062730,3,6,0.556779
85,false,0.130863,3,7,0.450358
86,false,0.150079,3,8,0.556779
87,false,0.136071,1,3,0.656836
88,false,0.150079,3,9,0.556780
89,true,0.000284,0,0,0.957381
90,false,0.148826,3,4,0.556780
91,false,0.062730,3,6,0.556780
92,false,0.150079,3,7,0.556780
93,false,0.148826,3,4,0.556780
94,false,0.062730,3,6,0.556780
95,false,0.150079,3,8,0.556780
96,false,0.150079,3,0,0.556780
97,false,0.150079,3,7,0.556780
98,false,0.150079,3,8,0.556780
99,true,0.038723,3,3,0.556780
100,false,0.150079,3,1,0.556780
101,false,0.150079,3,5,0.556780
102,false,0.150079,3,7,0.556780
103,false,0.150079,3,1,0.556780
104,false,0.151888,5,7,0.639306
105,false,0.150079,3,1,0.556780
106,false,0.150079,3,1,0.556780
107,false,0.062730,3,6,0.556780
108,true,0.038723,3,3,0.556780
109,true,0.002199,0,0,0.879118
110,false,0.150037,3,2,0.556780
111,false,0.150079,3,9,0.556780
112,true,0.038723,3,3,0.556780
113,false,0.150079,3,1,0.556780
114,false,0.150079,3,1,0.556780
115,true,0.000435,0,0,0.946471
116,false,0.148826,3,4,0.556780
117,false,0.150079,3,9,0.556780
118,false,0.150037,3,2,0.556780
119,false,0.085780,3,0,0.584428
120,false,0.150079,3,0,0.556779
121,false,0.150037,3,2,0.556779
122,true,0.000238,0,0,0.962242
123,false,0.150037,3,2,0.556779
124,false,0.150079,3,7,0.556779
125,false,0.193704,0,1,0.967460
126,false,0.150079,3,8,0.556779
127,false,0.062730,3,6,0.556779
128,false,0.148826,3,4,0.556779
129,false,0.150079,3,1,0.556779
130,false,0.062730,3,6,0.556779
131,true,0.038723,3,3,0.556779
132,false,0.148826,3,4,0.556779
133,false,0.150079,3,5,0.556779
134,false,0.150079,3,9,0.556779
135,false,0.153640,3,1,0.749846
136,true,0.038729,3,3,0.556744
137,true,0.038729,3,3,0.556744
138,false,0.150078,3,8,0.556744
139,false,0.150078,3,5,0.556744
140,false,0.148825,3,4,0.556744
141,false,0.133634,0,7,0.417602
142,false,0.150078,3,7,0.556747
143,false,0.148825,3,4,0.556747
144,false,0.150036,3,2,0.556747
145,false,0.150078,3,8,0.556747
146,true,0.007382,5,5,0.802715
147,false,0.150078,3,8,0.556747
148,false,0.062723,3,6,0.556747
149,false,0.150078,3,7,0.556747
150,true,0.038729,3,3,0.556747
151,false,0.148825,3,4,0.556747
152,false,0.062723,3,6,0.556747
153,false,0.150078,3,1,0.556747
154,false,0.150078,3,9,0.556747
155,false,0.150078,3,9,0.556747
156,false,0.062723,3,6,0.556747
157,true,0.000018,0,0,0.988615
158,true,0.038729,3,3,0.556747
159,false,0.189976,0,7,0.947809
160,false,0.150036,3,2,0.556747
161,false,0.150078,3,8,0.556747
162,false,0.150036,3,2,0.556747
163,false,0.150078,3,9,0.556747
164,false,0.148825,3,4,0.556747
165,false,0.148825,3,4,0.556747
166,false,0.062723,3,6,0.556747
167,false,0.148825,3,4,0.556747
168,false,0.097954,8,9,0.505832
169,false,0.150057,3,7,0.556028
170,false,0.150057,3,0,0.556028
171,false,0.150057,3,9,0.556028
172,false,0.150014,3,2,0.556028
173,false,0.150057,3,9,0.556028
174,true,0.018490,5,5,0.690242
175,true,0.025288,1,1,0.561785
176,false,0.150057,3,5,0.556027
177,false,0.145948,0,9,0.595743
178,false,0.150057,3,1,0.556027
179,false,0.146652,3,2,0.631013
180,true,0.038852,3,3,0.556027
181,false,0.141843,9,2,0.602693
182,true,0.038852,3,3,0.556027
183,false,0.150057,3,5,0.556027
184,false,0.150057,3,9,0.556027
185,false,0.150057,3,1,0.556027
186,false,0.150057,3,7,0.556027
187,false,0.149465,3,6,0.706532
188,false,0.150009,3,2,0.555851
189,false,0.150053,3,8,0.555851
190,false,0.150009,3,2,0.555851
191,false,0.150009,3,2,0.555851
192,false,0.150053,3,5,0.555851
193,false,0.057406,3,0,0.485904
194,false,0.150053,3,7,0.555851
195,false,0.148793,3,4,0.555851
196,false,0.132759,0,9,0.418278
197,false,0.150053,3,7,0.555853
198,false,0.150053,3,8,0.555853
199,true,0.038883,3,3,0.555853
200,false,0.150010,3,2,0.555853
201,false,0.150053,3,1,0.555853
202,false,0.150053,3,1,0.555853
203,false,0.150053,3,8,0.555853
204,true,0.038883,3,3,0.555853
205,false,0.062527,3,6,0.555853
206,false,0.150053,3,1,0.555853
207,false,0.150053,3,0,0.555853
208,true,0.038883,3,3,0.555853
209,false,0.150053,3,1,0.555853
210,true,0.000305,0,0,0.960233
211,false,0.151415,6,0,0.584126
212,false,0.150054,3,1,0.555890
213,false,0.150054,3,7,0.555890
214,false,0.150011,3,2,0.555890
215,false,0.150054,3,7,0.555890
216,true,0.038876,3,3,0.555890
217,false,0.150054,3,0,0.555890
218,false,0.148795,3,4,0.555890
219,false,0.062535,3,6,0.555890
220,false,0.150054,3,5,0.555890
221,false,0.142439,1,2,0.602943
222,false,0.062535,3,6,0.555890
223,false,0.148795,3,4,0.555890
224,false,0.150054,3,7,0.555890
225,false,0.150054,3,1,0.555890
226,false,0.150054,3,8,0.555890
227,false,0.150054,3,9,0.555890
228,false,0.150054,3,9,0.555890
229,false,0.195036,1,3,0.974689
230,true,0.000324,0,0,0.954697
231,false,0.150054,3,7,0.555890
232,false,0.150054,3,1,0.555890
233,false,0.150054,3,0,0.555890
234,false,0.150011,3,2,0.555890
235,false,0.150054,3,0,0.555890
236,true,0.038876,3,3,0.555890
237,false,0.150054,3,5,0.555890
238,false,0.148795,3,4,0.555890
239,false,0.062535,3,6,0.555890
240,false,0.150054,3,5,0.555890
